url,company,make,model,version,price,price_financed,fuel,year,kms,power,doors,shift,color,photos,is_professional,dealer,province,country,publish_date,insert_date
e9c8cb873a05ba2fb9f98ede35845a2a,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C3,CITROEN C3  5p.,2199,,Diésel,2007,90000,,5,Manual,Negro,3,False,2c20cb5558626540a1704b1fe524ea9a,Cádiz,Spain,2020-12-01 11:23:50,2021-01-15 00:00:00
f240ef4476f35b23a9390693f4c5fd97,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Passat,VOLKSWAGEN Passat 2.0 TDI 140cv Advance 4p.,3400,,Diésel,2006,272000,140,4,Manual,Gris / Plata,9,True,RAUL,Madrid,Spain,2020-11-19 11:51:09,2021-01-15 00:00:00
0264bf598e61cd2ad05b8a437a4bf079,9881bcdd5a0ad4733037b3fb25e69c3a,SKODA,Octavia,SKODA Octavia Combi 1.5 TGI 96kW130CV Ambit. CNG DSG 5p.,17490,16490,Gas natural (CNG),2019,18000,130,5,Automático,,33,True,Dimasu Motor,Madrid,Spain,2021-01-11 15:20:15,2021-01-15 00:00:00
ab8a44e64f18ce8df5856d01757e6dab,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,QASHQAI,NISSAN,8500,,Diésel,2009,146000,,5,Manual,Negro,0,False,6f597c1ddab467f7bf5498aad1b41899,Madrid,Spain,2020-07-15 13:23:11,2021-01-15 00:00:00
dffceb1c91d28f72d07556a545c13460,9881bcdd5a0ad4733037b3fb25e69c3a,SUZUKI,Swift,SUZUKI Swift 1.4 T SPORT Mild Hybrid 5p.,21200,19999,Gasolina,2020,10,129,5,Manual,Rojo (Rojo con techo negro),12,True,Agrisa,La Rioja,Spain,2021-01-13 16:59:40,2021-01-15 00:00:00
9872266676b6539d115bb887e3f95b5f,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Antara,OPEL Antara 2.4 16V Energy 5p.,7000,,Gasolina,2009,119000,140,5,Manual,Negro,5,False,39cfc15be1ea0a6eb64146bbdbedfcec,Baleares,Spain,2020-11-22 18:03:00,2021-01-15 00:00:00
262a676fb5c8c31049b6ab456ca677e6,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Doblò Cargo,FIAT Doblò Cargo Cargo Base 1.4 TJet Natural Power CNG,4550,,Gas natural (CNG),2013,114000,120,3,Manual,Blanco,35,False,dc599a9972fde3045dab59dbd1ae170b,Madrid,Spain,2021-01-04 17:29:00,2021-01-15 00:00:00
94d50ba036d9c46327815f18a3a89bad,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,C-Max,FORD CMax  5p.,9999,,Diésel,2005,250000,,5,Manual,Azul,0,False,1cc477616bb182e87ec7285bfbf8c34b,Madrid,Spain,2020-12-01 09:23:10,2021-01-15 00:00:00
52d27357bb923cce6765118aa946b1f9,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA CLA 200 D DCT 4p.,44600,42200,Diésel,2021,0,150,4,Manual,Azul (Azul Demin),0,True,Concesur,Sevilla,Spain,2021-01-05 09:08:30,2021-01-15 00:00:00
e99936cfd794ea3c668c749ef3c6d18a,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 5,BMW Serie 5 520d Efficient Dynamics 4p.,37200,36000,Diésel,2019,35760,190,4,Automático,"A90 Sophistograu, efecto de brillo (metalizado)",4,True,Caetano Cuzco,Madrid,Spain,2021-01-11 10:32:21,2021-01-15 00:00:00
802acecb9ad7b6bcc5ed9f9b01ae0f1a,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Megane Emotion 2011 dCi 110 eco2 E5 5p.,5500,,Diésel,2012,300000,110,5,Manual,Blanco,10,True,JOSE,Alicante,Spain,2020-12-23 11:48:37,2021-01-15 00:00:00
e27c2551f009333db9934bd5083b2edd,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Caddy,VOLKSWAGEN Caddy  5p.,5700,,Diésel,2008,250000,,5,Manual,Azul,0,False,19fef74914851915b641a3220447b195,Vizcaya,Spain,2020-11-23 11:00:31,2021-01-15 00:00:00
8056e9fdeb6338cae9700097a0ced11a,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 1,BMW Serie 1 120d 3p.,7480,,Diésel,2007,90000,177,3,Manual,Beige,9,True,Autos Lliça,Barcelona,Spain,2021-01-11 10:45:51,2021-01-15 00:00:00
ae6d1087e796cc6c32a5f012072a9040,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4,CITROEN C4 C4 BlueHDi 73KW 100CV Tonic 5p.,12900,,Diésel,2018,52700,99,5,Manual,Blanco,20,True,Interfren Citroen Figueres,Girona,Spain,2020-12-26 09:25:38,2021-01-15 00:00:00
9da1c131c326085b776ca0cbc1abffcd,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Grand Cherokee,JEEP Grand Cherokee 3.0 V6 CRD Laredo 5p.,8999,,Diésel,2005,199000,218,5,Automático,Azul,30,True,Manuel Madrid,Madrid,Spain,2021-01-11 13:38:42,2021-01-15 00:00:00
584dd8d8197136beafeae317a27b6972,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Arona,SEAT Arona 1.6 TDI 85kW 115CV FR Editio Eco 5p.,19900,17900,Diésel,2019,17788,115,5,Manual,Blanco (negro),22,True,AUTOBECO (SEAT),Córdoba,Spain,2021-01-09 11:20:40,2021-01-15 00:00:00
a58a40998da74405f67565e1c48f1343,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Ibiza,SEAT Ibiza 1.4 TDI 80cv Reference 3p.,4500,,Diésel,2007,86000,80,3,Manual,Rojo,14,True,DRF Motor,Asturias,Spain,2021-01-14 18:39:05,2021-01-15 00:00:00
40c2d3eded92520f9a8cb13eaff54a16,9881bcdd5a0ad4733037b3fb25e69c3a,LAND-ROVER,Discovery Sport,LAND-ROVER Discovery Sport 2.0D I4L.Flw 150 PS AWD RDynamic S 5p.,60190,59590,Diésel,2019,0,150,5,Automático,Blanco,10,True,Grupo Montalt Mundicar,Alicante,Spain,2021-01-07 12:47:41,2021-01-15 00:00:00
7c32206294401b62b235a786602bdb5e,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe MercedesAMG GLC 43 4MATIC 5p.,89250,86200,Gasolina,2021,1,390,5,Automático,Azul (brillante),29,True,Talleres Belsa CB,Valencia,Spain,2021-01-14 12:42:27,2021-01-15 00:00:00
224699a1c4c6d02c99e133f9044a1101,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,Rio,KIA,2700,,Gasolina,2006,115000,,5,Manual,Gris / Plata,5,False,e73a8f5b70b1414a2695648370e9e7d8,Barcelona,Spain,2020-12-14 09:52:47,2021-01-15 00:00:00
828daf4997702daf4ab3f1436958c956,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Renegade,JEEP Renegade 1.0G 88kW Longitude 4x2 5p.,20300,17600,Gasolina,2020,1,120,5,Manual,Negro,20,True,Ascauto,Madrid,Spain,2021-01-04 12:18:29,2021-01-15 00:00:00
8af68db06c29004936bb89e111a25643,9881bcdd5a0ad4733037b3fb25e69c3a,CHEVROLET,Cruze,CHEVROLET Cruze 1.6 LT 5p.,8500,,Gasolina,2013,120000,124,5,Manual,Gris / Plata,7,False,629104a901f3161aab6a413c5a8e168f,Sevilla,Spain,2020-11-10 21:13:28,2021-01-15 00:00:00
4a9f4a191478084169c418966201141b,9881bcdd5a0ad4733037b3fb25e69c3a,SSANGYONG,Rodius,SSANGYONG Rodius D22T 178cv Premium 5p.,16490,14490,Diésel,2017,79900,178,5,Manual,Negro,30,True,Flexicar Rivas,Madrid,Spain,2021-01-13 09:03:33,2021-01-15 00:00:00
a74437f63a55a206badcca6708bbb868,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A6,AUDI A6 1.9 TDI Multitronic Avant 5p.,2000,,Diésel,2002,325000,130,5,Manual,Negro,0,False,82233bce59652cf3cc0eb7a03f3109d1,Badajoz,Spain,2020-11-09 09:25:22,2021-01-15 00:00:00
40269ca3cd5b5a6815fcd6774c42643e,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL Astra GTC 2.0 Turbo 170 CV Sport 3p.,3500,,Gasolina,2006,229193,170,3,Manual,Rojo,19,True,MNDB PINVARAUTO,Toledo,Spain,2020-11-25 18:56:38,2021-01-15 00:00:00
47d832358f3677973860d73e977a96bf,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Koleos,RENAULT Koleos Zen Blue dCi 110kW 150CV XTronic 4x2 5p.,31600,29900,Diésel,2020,1,150,5,Automático,Blanco (VARIAS UNIDADES Y COLORES),12,True,"ARIES TOLEDO-TALAVERA,SL",Madrid,Spain,2020-12-29 18:57:47,2021-01-15 00:00:00
b41370e2f6889cfda01e7e6f76cb043a,9881bcdd5a0ad4733037b3fb25e69c3a,ABARTH,500,ABARTH 500 1.4 16v TJet 595 107kW 145CV E6D 3p.,16875,15275,Gasolina,2019,12000,145,3,Manual,Rojo (ROJO EXOTICA),22,True,Dream Motors,Barcelona,Spain,2020-12-29 01:15:49,2021-01-15 00:00:00
875b9fae876dbd2dfc804442ebe93bc2,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A Sedan A 180 d 4p.,32000,30000,Diésel,2020,20100,116,4,Automático,Negro (NEGRO COSMOS),13,True,Santogal,Madrid,Spain,2021-01-13 19:45:55,2021-01-15 00:00:00
468da72d2f025d370335151a8e9e6bf2,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Vivaro,OPEL Vivaro 1.6 CDTI SS 92kW L2 2.9t Combi Plus9 4p.,20900,19900,Diésel,2018,61823,125,4,Manual,Marrón,16,True,Marcos Motor,Alicante,Spain,2021-01-14 18:40:40,2021-01-15 00:00:00
3c33d3f3e67b95b365627c513627ae03,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf 2.0 T FSI DSG GTI 5p.,10490,10490,Gasolina,2006,148252,200,5,Automático,Rojo,36,True,Flexicar Sevilla,Sevilla,Spain,2021-01-04 19:03:03,2021-01-15 00:00:00
688db1b272e2d285cede5b5f73a680f0,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 5,BMW Serie 5 520d EfficientDynamics Edition 4p.,16000,,Diésel,2011,91000,184,4,Automático,Negro,9,False,4a24cb5ae53e6a1a524afb633e9924a0,Jaén,Spain,2020-10-28 13:10:31,2021-01-15 00:00:00
93db744c291c792cabbf3f48951f1e5e,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C3,CITROEN C3 BlueHDi 75KW 100CV SS CSeries 5p.,17000,15500,Diésel,2020,5,102,5,Manual,Gris / Plata,15,True,Inauto Citröen,Cádiz,Spain,2021-01-14 17:33:40,2021-01-15 00:00:00
7fd36f281cf6a2b655355138655d5f22,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,Q3,AUDI Q3 S line 35 TDI 110kW 150CV S tronic 5p.,32900,,Diésel,2018,11700,150,5,Automático,Z7Z7 Gris Cronos (metalizada),19,True,Serramóvil,Alicante,Spain,2021-01-13 10:47:40,2021-01-15 00:00:00
0757022e2ddddc4b9c39fde7904d7fe8,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,TT,AUDI TT Coupe 2.0 TDI 184CV ultra 3p.,19500,17900,Diésel,2014,210000,184,3,Manual,Blanco,12,True,Loguicar,Alicante,Spain,2021-01-09 07:49:36,2021-01-15 00:00:00
2d443f9e58d183dd6a01fad50ea5bcfd,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,X1,BMW X1 sDrive18dA Business 5p.,22900,,Diésel,2017,70000,150,5,Automático,Blanco,54,True,Prieto Automoviles,Ciudad Real,Spain,2021-01-10 18:20:40,2021-01-15 00:00:00
cc2892647a4a1d8d93f4cae57520961c,9881bcdd5a0ad4733037b3fb25e69c3a,SMART,fortwo,SMART fortwo 60kW81CV EQ coupe 3p.,14500,14500,Eléctrico,2019,2000,82,3,Automático,Rojo,21,True,Automoviles 10 - Especialistas en Smart,Madrid,Spain,2020-12-30 05:23:08,2021-01-15 00:00:00
7d453d60ef42bcedf90676289ad77e5c,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Scirocco,VOLKSWAGEN Scirocco 2.0 TDI 150CV RLine BMT 3p.,19500,,Diésel,2015,58000,150,3,Manual,Blanco,6,False,b65918407beb3c1df5bc40000c94bbe1,Granada,Spain,2020-10-31 13:45:11,2021-01-15 00:00:00
0b4627fbda4f6722adeeff43c5ea6131,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Clio,RENAULT,6950,,Gasolina,2003,194000,,3,Manual,Gris / Plata,0,False,f4a1c8901a3d406f17af67144a3ec71a,Madrid,Spain,2020-12-16 05:48:01,2021-01-15 00:00:00
85db07cd2af54b285f256b018cd4bc22,9881bcdd5a0ad4733037b3fb25e69c3a,JAGUAR,Serie XJ,JAGUAR Serie XJ XJ8 4.2 Executive L 4p.,6490,,Gasolina,2005,260556,298,4,Automático,Verde,23,True,Coches A42,Madrid,Spain,2021-01-01 13:35:21,2021-01-15 00:00:00
7a88063ad56a91fe3cc788b69bb002aa,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Grand Scénic,RENAULT,4300,,Gasolina,2004,225,,5,Manual,Gris / Plata,0,False,662eaa47199461d01a623884080934ab,Madrid,Spain,2020-12-02 20:05:11,2021-01-15 00:00:00
2401945d8ff3d9733f6b2092686415b1,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan 2.0 TDI 140cv DSG 4x4 Sport BMotion Tech 5p.,17300,16168,Diésel,2014,91473,140,5,Automático,Gris / Plata (*LRO*),37,True,Ocasion Plus,Navarra,Spain,2021-01-02 12:05:42,2021-01-15 00:00:00
e6f9035ea78b419f88b43a0188e1429e,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase M,MERCEDES-BENZ Clase M ML 320 CDI 5p.,14500,,Diésel,2007,175000,224,5,Automático,Gris / Plata,12,False,75ca45f7ec236ff11871486461e456f9,Alicante,Spain,2020-11-09 18:58:57,2021-01-15 00:00:00
fee966e697a8dfa83db5b31d3b4e796a,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A3,AUDI A3 Sportback 1.6 TDI 105cv Ambition 5p.,7490,7990,Diésel,2012,220000,105,5,Manual,Blanco,16,True,Mas Coches Motor de Ocasión s.l,Madrid,Spain,2021-01-07 12:13:36,2021-01-15 00:00:00
1b044102da57db600d55e7dacb9f6c43,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 200 d Shooting Brake 5p.,30000,,Diésel,2018,14000,136,5,Manual,Azul,11,False,1f61dc8f2582af5f40c64ad375c86618,Madrid,Spain,2020-10-20 18:04:54,2021-01-15 00:00:00
68fffecee3e9e387f912505dbf246316,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL Astra 1.2T SHR 107kW 145CV Elegance ST 5p.,21400,19900,Gasolina,2019,1,145,5,Manual,Azul,6,True,Eserma Motor,Barcelona,Spain,2021-01-07 10:33:45,2021-01-15 00:00:00
371c83b2033eaa303416a8140e160801,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Corsa,OPEL Corsa  5p.,5200,,Diésel,2013,158000,,5,Manual,Gris / Plata,0,False,885383f16fccd10370814fcd862aa10d,Huelva,Spain,2020-11-19 14:38:08,2021-01-15 00:00:00
eaeadefa897b521c5e53b9b57aaaf26c,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLK,MERCEDES-BENZ Clase CLK CLK 240 AVANTGARDE 2p.,4999,,Gasolina,2002,160000,170,2,Automático,Gris / Plata,1,True,Gb Cars,Alicante,Spain,2020-12-23 17:17:43,2021-01-15 00:00:00
49df2eaaa80209b91cd5b62dc4c2d4ca,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 1,BMW Serie 1  5p.,4950,,Gasolina,2005,94000,,5,Manual,Gris / Plata,9,False,de0ea6b3560d8b7372adcf89a9a43cb5,Barcelona,Spain,2021-01-04 12:52:58,2021-01-15 00:00:00
7fb082562e46230b8a8e4d854541163b,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Zafira,OPEL Zafira 1.9 CDTi 120 CV Enjoy 5p.,5850,,Diésel,2008,159000,120,5,Manual,Gris / Plata,9,True,Car Pulido Motor,Ávila,Spain,2021-01-04 12:43:43,2021-01-15 00:00:00
392f317354f5ba048393b55f1cf3794d,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A3,AUDI A3 Sportback 1.6 TDI clean d 110CV Advanced 5p.,17350,15850,Diésel,2016,57054,110,5,Manual,Blanco (T9T9 Blanco Ibis),21,True,TARRACO CENTER,Tarragona,Spain,2020-12-21 10:53:03,2021-01-15 00:00:00
275409ed6145378b0f484fcc16369758,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Modus,RENAULT Modus Authentique 1.5dCi70 eco2 5p.,3500,,Diésel,2007,140000,70,5,Manual,Blanco,8,False,48b0e5b9b889502bc1f69f9714ba2e12,Madrid,Spain,2021-01-09 10:32:08,2021-01-15 00:00:00
dacdf206bb77bf8dd45480592dae6b87,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Combo,OPEL Combo Tour Excellenc 1.6CDTI 88kW 120CV L1H1,9900,,Diésel,2016,58000,120,5,Automático,Blanco,10,True,Cipautos,Girona,Spain,2020-12-28 12:25:38,2021-01-15 00:00:00
ace6a386627008ccc50f7dc40c10d52b,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Insignia,OPEL Insignia ST 1.6 CDTI SS ecoFLEX 136 CV Selective 5p.,8300,,Diésel,2016,173707,136,5,Manual,Azul,18,True,Automóviles MP,Zaragoza,Spain,2020-12-31 09:38:44,2021-01-15 00:00:00
3ba8859ec6616b24141f74f87d11e9c0,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,2008,PEUGEOT 2008 Allure 1.6 BlueHDi 88KW 120CV SS 5p.,16800,,Diésel,2018,29000,120,5,Manual,Blanco (NACARADO),13,True,Citroen Celanova,Orense,Spain,2021-01-14 10:00:52,2021-01-15 00:00:00
05867056db3c109b6fb48d52ce1746c8,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Mégane CONFORT EXPRESSION 1.9DCI 5p.,2800,,Diésel,2006,134000,130,5,Manual,Gris / Plata,5,False,6a867e938199ce5ab8b73c3d14efe407,Cádiz,Spain,2020-10-29 17:53:00,2021-01-15 00:00:00
4a6a3a75f0a7b787c877180fe4039bf4,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,León,SEAT Leon 1.6 TDI 85kW 115CV StSp Style 5p.,7900,,Diésel,2016,156980,115,5,Manual,Blanco,20,True,Magnetic Motor,Asturias,Spain,2021-01-09 12:40:01,2021-01-15 00:00:00
be0e7aaaa4c25dde36bd19012d0a483e,9881bcdd5a0ad4733037b3fb25e69c3a,DACIA,Duster,DACIA Duster Laureate dCi 110 5p.,8990,7990,Diésel,2014,119500,109,5,Manual,Blanco,29,True,Flexicar Málaga,Málaga,Spain,2020-12-11 19:32:20,2021-01-15 00:00:00
08dac3dcb8b5943d39e9d39bcb8273c7,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Transporter,VOLKSWAGEN Transporter Kombi Corto T.Normal 2.0 TDI 102cv 2.8T 4p.,16999,,Diésel,2011,146000,102,4,Manual,Amarillo (Blanco y amarillo ),8,True,D`Pazzos Motor,Cádiz,Spain,2020-12-28 10:53:39,2021-01-15 00:00:00
6f963ccbdc5f3f2782083b8f6b325e22,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,308,PEUGEOT 308 SW Business Line 1.6 BlueHDi 88KW 120CV 5p.,10710,9740,Diésel,2016,87100,120,5,Manual,Gris / Plata (plata),15,True,H R Motor Zaragoza,Zaragoza,Spain,2021-01-07 11:13:05,2021-01-15 00:00:00
cc4a2ab8eff66ef699ffb5baa5be064a,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Zafira,OPEL,2800,,Diésel,2007,250000,,5,Manual,Azul,0,False,13a441fdbb40b67ab03dbd80bad318b6,Ciudad Real,Spain,2020-11-18 13:05:25,2021-01-15 00:00:00
5228ee9a698c29b6815c26127bde961a,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase S,MERCEDES-BENZ Clase S  4p.,2700,,Diésel,2002,386220,,4,Automático,Gris / Plata,0,False,f0c87344242693cbefc7b86877e84dca,Lugo,Spain,2020-11-30 20:11:05,2021-01-15 00:00:00
79411106b7fe8018743d4ceadc6b0786,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,508 Hybrid,PEUGEOT 508 Hybrid 5P GT Line 225 eEAT8 5p.,35375,32875,Híbrido enchufable,2020,1,225,5,Automático,Gris / Plata,12,True,Viñaras Toledo,Toledo,Spain,2020-12-20 18:33:42,2021-01-15 00:00:00
6c936bc95a3058c5bd0de19049507f29,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Yaris,TOYOTA Yaris 1.0 70 Business 5p.,10900,8900,Gasolina,2020,12750,69,5,Manual,Blanco,20,True,TOYOTA IGUALADA,Barcelona,Spain,2021-01-07 16:28:18,2021-01-15 00:00:00
fe10a6f9cbfbc9c61a36ba93aab29be0,9881bcdd5a0ad4733037b3fb25e69c3a,HONDA,Civic,HONDA,9000,,Gasolina,2002,238000,,3,Manual,Gris / Plata,0,False,7e4b64eb65e34fdfad79e623c44abd94,Valencia,Spain,2020-11-17 16:13:35,2021-01-15 00:00:00
994426f6f15ba703ad660a80e18a5e65,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,Rio,KIA Rio 1.2 CVVT 84CV Drive 5p.,7500,,Gasolina,2015,100000,84,5,Manual,Blanco,6,False,1c408e75dacb0715e5bc6990791037a2,Madrid,Spain,2020-11-05 11:17:09,2021-01-15 00:00:00
6a2927bf677af9ca5993913da7f2a7de,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.0 TSI 70kW 95CV 5p.,14900,13700,Gasolina,2019,19420,95,5,Manual,4M4M Naranja Calatea (metalizado),10,True,Autopodium,Girona,Spain,2021-01-11 10:22:40,2021-01-15 00:00:00
6188954ab06cf5234c125639f941bc97,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW,1200,,Gasolina,1997,200000,,5,Manual,Granate,9,False,fc32d595feed829d48061f35bb292adf,Badajoz,Spain,2021-01-13 13:03:36,2021-01-15 00:00:00
ac32de1cfc19e86e260824310bd0fffe,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,5008,PEUGEOT 5008 1.5 BlueHDi 96kW 130CV SS GT 5p.,33835,30455,Diésel,2021,1,130,5,Manual,Gris / Plata,31,True,AUTODISA CONCESIONARIO OFICIAL PEUGEOT,Valencia,Spain,2021-01-08 16:58:07,2021-01-15 00:00:00
b10bb9e7d2c200901643d6c95660a3ea,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL Astra 1.4 Turbo SS 125 CV Dynamic 5p.,9750,,Gasolina,2016,85000,125,5,Manual,Blanco,8,False,651faef175451b43088ed6fab4aab961,Navarra,Spain,2020-12-15 16:51:14,2021-01-15 00:00:00
11f10efeab644a00210a046d5a7cab66,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,Q2,AUDI Q2 design edition 1.4 TFSI COD S tronic 5p.,21490,19490,Gasolina,2017,79999,150,5,Manual,Blanco,31,True,Flexicar Valencia,Valencia,Spain,2020-10-20 10:45:26,2021-01-15 00:00:00
dc6e63f3169863f143f89f9c57a4bb93,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A5,AUDI A5  5p.,10500,,Diésel,2010,233000,,5,Manual,,9,False,7b12941cab7f4cd52a66fa872ed0fdf8,Sevilla,Spain,2020-12-18 21:09:31,2021-01-15 00:00:00
ead463497340bb832299f8550847467b,9881bcdd5a0ad4733037b3fb25e69c3a,HONDA,Accord,HONDA Accord TOURER 2.2 iDTEC Executive 5p.,7650,,Diésel,2010,185700,150,5,Manual,Gris / Plata (Gris),46,True,Autofesa,Madrid,Spain,2020-11-26 09:32:26,2021-01-15 00:00:00
d1a836edbf9b178c9555bf2ba23c3109,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,ceed,KIA ceed 1.4 CRDi WGT 90cv Concept 5p.,10900,10000,Diésel,2016,54327,90,5,Manual,Gris / Plata,7,True,AUTOBECO (SEAT),Córdoba,Spain,2021-01-15 10:27:40,2021-01-15 00:00:00
ae17dac10924a85ef54a75c286711991,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Punto,FIAT Punto 1.3 Lounge 95CV Multijet SS 5p.,2700,,Diésel,2013,240000,95,5,Manual,Beige,4,False,c86da96c0a7fe822201f7847c7ad09f2,Barcelona,Spain,2021-01-11 19:58:20,2021-01-15 00:00:00
0f1d83985f8bdf0f699fdbd6bba9f285,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Tipo,FIAT Tipo 1.6 Lounge 88kW 120CVdiesel Mjet II SW 5p.,12450,10950,Diésel,2018,41844,120,5,Manual,Marrón,48,True,Traverauto.,Valencia,Spain,2021-01-15 10:22:40,2021-01-15 00:00:00
769bdd70c2ef2092f7284884af2bd580,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,206,PEUGEOT 206  3p.,1000,,Diésel,2000,200000,,3,Manual,Azul,7,False,72ec7bc8e8e87cee72abad9a3ee49117,Burgos,Spain,2020-12-07 20:17:42,2021-01-15 00:00:00
d15666f241717e3550e64d6e48c0e71b,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 1,BMW Serie 1 120d 2p.,8800,,Diésel,2009,219000,177,2,Manual,Negro,9,False,d67326a22642a324aa1b0745f2f17abb,Valencia,Spain,2020-11-26 21:10:41,2021-01-15 00:00:00
a9ab514dd946789e5b197b4be0bdb832,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Polo,VOLKSWAGEN Polo 1.4 TDI United 70cv 5p.,5500,,Diésel,2009,107000,70,5,Manual,Negro,12,True,Automóviles Emilio,Murcia,Spain,2021-01-11 13:26:13,2021-01-15 00:00:00
6969c101a3afe34b55c1ea86b6dca3e3,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Touran,VOLKSWAGEN Touran Business 1.6 TDI 85kW 115CV DSG 5p.,16900,16200,Diésel,2017,88905,115,5,Automático,Gris / Plata (GRIS OSCURO),30,True,Automotor Hnos. Marín s.l.,Murcia,Spain,2021-01-07 16:38:55,2021-01-15 00:00:00
c4046bbdf624259f5ba4c9584153a014,9881bcdd5a0ad4733037b3fb25e69c3a,VOLVO,S60,VOLVO S60 D5 4p.,3333,,Diésel,2002,400000,163,4,Manual,Gris / Plata,10,False,8a1d6d364fd9b9ca8006fe149115d40a,La Rioja,Spain,2020-12-13 15:09:19,2021-01-15 00:00:00
634cad207ed8735470ef24c76bf30cca,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4 Spacetourer,CITROEN C4 Spacetourer BlueHDi 88KW 120CV Shine 5p.,21900,19900,Diésel,2018,13638,120,5,Manual,Rojo,21,True,Auto Almogàvers,Barcelona,Spain,2021-01-08 14:21:42,2021-01-15 00:00:00
